2026-06-05 15:49:18,050,INFO,Camera index=0 đã mở thành công.
2026-06-05 15:50:02,433,INFO,Camera đã được giải phóng.
2026-06-05 15:50:59,904,INFO,Camera index=0 đã mở thành công.
2026-06-05 15:50:59,907,INFO,Camera opened successfully
2026-06-05 15:51:11,022,INFO,Camera đã được giải phóng.
2026-06-05 15:52:04,074,INFO,Camera index=0 đã mở thành công.
2026-06-05 15:52:04,077,INFO,Camera opened successfully
2026-06-05 15:52:53,999,INFO,Camera đã được giải phóng.
2026-06-05 16:00:42,489,INFO,Camera index=0 đã mở thành công.
2026-06-05 16:00:42,491,INFO,Camera opened successfully on index 0
2026-06-05 16:00:49,189,INFO,Camera đã được giải phóng.
2026-06-05 16:00:50,254,INFO,Camera index=1 đã mở thành công.
2026-06-05 16:00:50,254,INFO,Camera reopened on index 1
2026-06-05T16:00:54.732862,OK,C909265223581
2026-06-05 16:00:54,733,INFO,OK: C909265223581
2026-06-05T16:00:54.768269,OK,C909265223581
2026-06-05 16:00:54,768,INFO,OK: C909265223581
2026-06-05T16:00:54.828536,OK,C909265223581
2026-06-05 16:00:54,829,INFO,OK: C909265223581
2026-06-05T16:00:54.893082,OK,C909265223581
2026-06-05 16:00:54,893,INFO,OK: C909265223581
2026-06-05T16:00:54.955383,OK,C909265223581
2026-06-05 16:00:54,955,INFO,OK: C909265223581
2026-06-05T16:00:55.015504,OK,C909265223581
2026-06-05 16:00:55,016,INFO,OK: C909265223581
2026-06-05T16:00:55.077269,OK,C909265223581
2026-06-05 16:00:55,077,INFO,OK: C909265223581
2026-06-05T16:00:55.137480,OK,C909265223581
2026-06-05 16:00:55,137,INFO,OK: C909265223581
2026-06-05T16:00:55.202561,OK,C909265223581
2026-06-05 16:00:55,202,INFO,OK: C909265223581
2026-06-05T16:00:55.296091,OK,C909265223581
2026-06-05 16:00:55,296,INFO,OK: C909265223581
2026-06-05T16:00:55.357940,OK,C909265223581
2026-06-05 16:00:55,358,INFO,OK: C909265223581
2026-06-05T16:00:55.412916,OK,C909265223581
2026-06-05 16:00:55,413,INFO,OK: C909265223581
2026-06-05T16:00:55.467662,OK,C909265223581
2026-06-05 16:00:55,467,INFO,OK: C909265223581
2026-06-05T16:00:55.511242,OK,C909265223569
2026-06-05 16:00:55,511,INFO,OK: C909265223569
2026-06-05T16:00:55.562083,OK,C909265223569
2026-06-05 16:00:55,562,INFO,OK: C909265223569
2026-06-05T16:00:55.603092,OK,C909265223569
2026-06-05 16:00:55,603,INFO,OK: C909265223569
2026-06-05T16:00:55.650568,OK,C909265223569
2026-06-05 16:00:55,651,INFO,OK: C909265223569
2026-06-05T16:00:55.699968,OK,C909265223569
2026-06-05 16:00:55,700,INFO,OK: C909265223569
2026-06-05T16:00:55.742969,OK,C909265223569
2026-06-05 16:00:55,743,INFO,OK: C909265223569
2026-06-05T16:00:55.787987,OK,C909265223569
2026-06-05 16:00:55,788,INFO,OK: C909265223569
2026-06-05T16:00:55.835077,OK,C909265223569
2026-06-05 16:00:55,835,INFO,OK: C909265223569
2026-06-05T16:00:55.874762,OK,C909265223569
2026-06-05 16:00:55,875,INFO,OK: C909265223569
2026-06-05T16:00:55.917591,OK,C909265223569
2026-06-05 16:00:55,917,INFO,OK: C909265223569
2026-06-05T16:00:55.963112,OK,C909265223569
2026-06-05 16:00:55,963,INFO,OK: C909265223569
2026-06-05T16:00:56.000236,OK,C909265223569
2026-06-05 16:00:56,000,INFO,OK: C909265223569
2026-06-05T16:00:56.041776,OK,C909265223569
2026-06-05 16:00:56,042,INFO,OK: C909265223569
2026-06-05T16:00:56.097992,OK,C909265223569
2026-06-05 16:00:56,098,INFO,OK: C909265223569
2026-06-05T16:00:56.142249,OK,C909265223569
2026-06-05 16:00:56,142,INFO,OK: C909265223569
2026-06-05T16:00:56.194387,OK,C909265223569
2026-06-05 16:00:56,194,INFO,OK: C909265223569
2026-06-05T16:00:56.240570,OK,C909265223569
2026-06-05 16:00:56,240,INFO,OK: C909265223569
2026-06-05T16:00:56.302181,OK,C909265223569
2026-06-05 16:00:56,302,INFO,OK: C909265223569
2026-06-05T16:00:56.359925,OK,C909265223569
2026-06-05 16:00:56,360,INFO,OK: C909265223569
2026-06-05T16:00:56.412568,OK,C909265223569
